t_unix,tag,index,utilization.gpu,memory.used,power.draw,temperature.gpu,clocks.sm,clocks.mem,pcie.link.gen.current,pcie.link.width.current
1784684133.920,real_q8_tensor_220w_none,2,23,11449,198.61,68,1905,9251,3,16
1784684133.920,real_q8_tensor_220w_none,3,73,11449,205.74,63,1935,9251,3,16
1784684134.508,real_q8_tensor_220w_none,0,79,11449,198.00,59,1815,9251,3,16
1784684134.508,real_q8_tensor_220w_none,1,93,11449,205.07,64,1815,9251,3,16
1784684134.508,real_q8_tensor_220w_none,2,23,11449,201.15,68,1785,9251,3,16
1784684134.508,real_q8_tensor_220w_none,3,73,11449,206.13,64,1815,9251,3,16
1784684135.077,real_q8_tensor_220w_none,0,94,11449,212.74,59,1815,9251,3,16
1784684135.077,real_q8_tensor_220w_none,1,93,11449,215.95,64,1725,9251,3,16
1784684135.077,real_q8_tensor_220w_none,2,94,11449,213.39,68,1785,9251,3,16
1784684135.077,real_q8_tensor_220w_none,3,93,11449,217.28,64,1740,9251,3,16
1784684135.655,real_q8_tensor_220w_none,0,94,11449,215.32,59,1785,9251,3,16
1784684135.655,real_q8_tensor_220w_none,1,94,11449,219.12,64,1710,9251,3,16
1784684135.655,real_q8_tensor_220w_none,2,94,11449,218.47,67,1740,9251,3,16
1784684135.655,real_q8_tensor_220w_none,3,93,11449,216.48,64,1725,9251,3,16
1784684136.226,real_q8_tensor_220w_none,0,94,11449,219.96,60,1815,9251,3,16
1784684136.226,real_q8_tensor_220w_none,1,94,11449,220.00,64,1725,9251,3,16
1784684136.226,real_q8_tensor_220w_none,2,94,11449,219.74,68,1770,9251,3,16
1784684136.226,real_q8_tensor_220w_none,3,94,11449,219.90,64,1725,9251,3,16
1784684136.821,real_q8_tensor_220w_none,0,94,11449,219.66,60,1800,9251,3,16
1784684136.821,real_q8_tensor_220w_none,1,94,11449,220.05,64,1710,9251,3,16
1784684136.821,real_q8_tensor_220w_none,2,94,11449,219.65,68,1770,9251,3,16
1784684136.821,real_q8_tensor_220w_none,3,94,11449,219.87,64,1725,9251,3,16
1784684137.396,real_q8_tensor_220w_none,0,94,11449,219.14,60,1770,9251,3,16
1784684137.396,real_q8_tensor_220w_none,1,94,11449,219.29,64,1680,9251,3,16
1784684137.396,real_q8_tensor_220w_none,2,94,11449,219.29,68,1740,9251,3,16
1784684137.396,real_q8_tensor_220w_none,3,93,11449,219.36,64,1710,9251,3,16
1784684137.969,real_q8_tensor_220w_none,0,94,11449,219.87,60,1800,9251,3,16
1784684137.969,real_q8_tensor_220w_none,1,94,11449,219.75,64,1710,9251,3,16
1784684137.969,real_q8_tensor_220w_none,2,94,11449,219.54,68,1770,9251,3,16
1784684137.969,real_q8_tensor_220w_none,3,93,11449,219.47,64,1725,9251,3,16
1784684138.541,real_q8_tensor_220w_none,0,94,11449,218.95,60,1770,9251,3,16
1784684138.541,real_q8_tensor_220w_none,1,94,11449,219.34,64,1695,9251,3,16
1784684138.541,real_q8_tensor_220w_none,2,94,11449,219.13,68,1740,9251,3,16
1784684138.541,real_q8_tensor_220w_none,3,94,11449,219.43,64,1710,9251,3,16
1784684139.139,real_q8_tensor_220w_none,0,54,11449,210.37,60,1875,9251,3,16
1784684139.139,real_q8_tensor_220w_none,1,100,11449,212.15,64,1830,9251,3,16
1784684139.139,real_q8_tensor_220w_none,2,75,11449,210.70,68,1860,9251,3,16
1784684139.139,real_q8_tensor_220w_none,3,52,11449,212.20,65,1845,9251,3,16
1784684139.743,real_q8_tensor_220w_none,0,100,11449,208.07,60,1890,9251,3,16
1784684139.743,real_q8_tensor_220w_none,1,100,11449,210.04,64,1830,9251,3,16
1784684139.743,real_q8_tensor_220w_none,2,82,11449,207.52,68,1860,9251,3,16
1784684139.743,real_q8_tensor_220w_none,3,100,11449,210.41,65,1815,9251,3,16
1784684140.335,real_q8_tensor_220w_none,0,100,11449,198.47,58,1875,9251,3,16
1784684140.335,real_q8_tensor_220w_none,1,34,11449,203.59,63,1830,9251,3,16
1784684140.335,real_q8_tensor_220w_none,2,82,11449,199.81,66,1905,9251,3,16
1784684140.335,real_q8_tensor_220w_none,3,4,11449,204.72,63,1815,9251,3,16
1784684140.913,real_q8_tensor_220w_none,0,33,11451,185.32,59,1935,9251,3,16
1784684140.913,real_q8_tensor_220w_none,1,34,11451,197.21,63,1905,9251,3,16
1784684140.913,real_q8_tensor_220w_none,2,38,11451,187.45,67,1905,9251,3,16
1784684140.913,real_q8_tensor_220w_none,3,4,11451,194.58,64,1935,9251,3,16
1784684141.490,real_q8_tensor_220w_none,0,33,11451,204.41,60,1815,9251,3,16
1784684141.490,real_q8_tensor_220w_none,1,94,11451,209.91,64,1725,9251,3,16
1784684141.490,real_q8_tensor_220w_none,2,38,11451,206.76,68,1770,9251,3,16
1784684141.490,real_q8_tensor_220w_none,3,94,11451,210.32,65,1740,9251,3,16
1784684142.064,real_q8_tensor_220w_none,0,94,11451,218.14,60,1815,9251,3,16
1784684142.064,real_q8_tensor_220w_none,1,94,11451,221.13,64,1710,9251,3,16
1784684142.064,real_q8_tensor_220w_none,2,93,11451,220.73,68,1770,9251,3,16
1784684142.064,real_q8_tensor_220w_none,3,94,11451,219.70,65,1740,9251,3,16
1784684142.636,real_q8_tensor_220w_none,0,94,11451,220.02,60,1800,9251,3,16
1784684142.636,real_q8_tensor_220w_none,1,94,11451,219.85,64,1695,9251,3,16
1784684142.636,real_q8_tensor_220w_none,2,93,11451,219.74,68,1770,9251,3,16
1784684142.636,real_q8_tensor_220w_none,3,94,11451,219.88,65,1710,9251,3,16
1784684143.208,real_q8_tensor_220w_none,0,94,11451,219.71,60,1800,9251,3,16
1784684143.208,real_q8_tensor_220w_none,1,94,11451,219.81,64,1710,9251,3,16
1784684143.208,real_q8_tensor_220w_none,2,94,11451,219.73,68,1770,9251,3,16
1784684143.208,real_q8_tensor_220w_none,3,94,11451,219.89,65,1740,9251,3,16
1784684143.810,real_q8_tensor_220w_none,0,94,11451,218.68,60,1770,9251,3,16
1784684143.810,real_q8_tensor_220w_none,1,94,11451,219.05,64,1695,9251,3,16
1784684143.810,real_q8_tensor_220w_none,2,94,11451,218.61,68,1725,9251,3,16
1784684143.810,real_q8_tensor_220w_none,3,93,11451,218.54,65,1710,9251,3,16
1784684144.404,real_q8_tensor_220w_none,0,95,11451,219.99,60,1815,9251,3,16
1784684144.404,real_q8_tensor_220w_none,1,94,11451,219.88,64,1725,9251,3,16
1784684144.404,real_q8_tensor_220w_none,2,94,11451,219.77,68,1770,9251,3,16
1784684144.404,real_q8_tensor_220w_none,3,93,11451,219.89,65,1740,9251,3,16
1784684145.001,real_q8_tensor_220w_none,0,95,11451,219.44,60,1785,9251,3,16
1784684145.001,real_q8_tensor_220w_none,1,93,11451,219.65,64,1710,9251,3,16
1784684145.001,real_q8_tensor_220w_none,2,94,11451,219.14,68,1740,9251,3,16
1784684145.001,real_q8_tensor_220w_none,3,94,11451,219.40,65,1725,9251,3,16
1784684145.576,real_q8_tensor_220w_none,0,94,11451,213.87,60,1815,9251,3,16
1784684145.576,real_q8_tensor_220w_none,1,93,11451,216.25,64,1710,9251,3,16
1784684145.576,real_q8_tensor_220w_none,2,94,11451,214.52,68,1770,9251,3,16
1784684145.576,real_q8_tensor_220w_none,3,94,11451,215.94,65,1725,9251,3,16
1784684146.180,real_q8_tensor_220w_none,0,100,11451,208.19,61,1920,9251,3,16
1784684146.180,real_q8_tensor_220w_none,1,100,11451,211.83,65,1860,9251,3,16
1784684146.180,real_q8_tensor_220w_none,2,100,11451,209.40,69,1875,9251,3,16
1784684146.180,real_q8_tensor_220w_none,3,100,11451,212.07,65,1860,9251,3,16
1784684146.774,real_q8_tensor_220w_none,0,100,11451,208.64,61,1875,9251,3,16
1784684146.774,real_q8_tensor_220w_none,1,100,11451,213.09,65,1830,9251,3,16
1784684146.774,real_q8_tensor_220w_none,2,100,11451,210.50,69,1860,9251,3,16
1784684146.774,real_q8_tensor_220w_none,3,100,11451,212.12,66,1830,9251,3,16
1784684147.376,real_q8_tensor_220w_none,0,100,11451,198.67,61,1890,9251,3,16
1784684147.376,real_q8_tensor_220w_none,1,100,11451,205.99,65,1815,9251,3,16
1784684147.376,real_q8_tensor_220w_none,2,100,11451,200.97,69,1845,9251,3,16
1784684147.376,real_q8_tensor_220w_none,3,100,11451,205.37,66,1830,9251,3,16
1784684147.974,real_q8_tensor_220w_none,0,94,11451,184.63,60,1815,9251,3,16
1784684147.974,real_q8_tensor_220w_none,1,100,11451,195.22,64,1725,9251,3,16
1784684147.974,real_q8_tensor_220w_none,2,94,11451,187.60,68,1770,9251,3,16
1784684147.974,real_q8_tensor_220w_none,3,100,11451,195.58,65,1740,9251,3,16
1784684148.577,real_q8_tensor_220w_none,0,94,11451,205.03,60,1815,9251,3,16
1784684148.577,real_q8_tensor_220w_none,1,94,11451,210.28,64,1680,9251,3,16
1784684148.577,real_q8_tensor_220w_none,2,94,11451,207.09,69,1740,9251,3,16
1784684148.577,real_q8_tensor_220w_none,3,94,11451,210.56,65,1695,9251,3,16
1784684149.153,real_q8_tensor_220w_none,0,93,11451,219.75,60,1815,9251,3,16
1784684149.153,real_q8_tensor_220w_none,1,94,11451,219.89,64,1725,9251,3,16
1784684149.153,real_q8_tensor_220w_none,2,93,11451,219.83,69,1770,9251,3,16
1784684149.153,real_q8_tensor_220w_none,3,94,11451,219.76,65,1740,9251,3,16
1784684149.748,real_q8_tensor_220w_none,0,94,11451,218.36,60,1785,9251,3,16
1784684149.748,real_q8_tensor_220w_none,1,94,11451,218.61,64,1680,9251,3,16
1784684149.748,real_q8_tensor_220w_none,2,94,11451,218.01,68,1740,9251,3,16
1784684149.748,real_q8_tensor_220w_none,3,94,11451,218.17,65,1710,9251,3,16
1784684150.322,real_q8_tensor_220w_none,0,94,11451,219.82,60,1815,9251,3,16
1784684150.322,real_q8_tensor_220w_none,1,94,11451,219.81,64,1710,9251,3,16
1784684150.322,real_q8_tensor_220w_none,2,94,11451,219.72,69,1770,9251,3,16
1784684150.322,real_q8_tensor_220w_none,3,94,11451,220.10,65,1740,9251,3,16
1784684150.897,real_q8_tensor_220w_none,0,94,11451,219.26,60,1800,9251,3,16
1784684150.897,real_q8_tensor_220w_none,1,94,11451,219.82,64,1710,9251,3,16
1784684150.897,real_q8_tensor_220w_none,2,94,11451,219.64,68,1740,9251,3,16
1784684150.897,real_q8_tensor_220w_none,3,94,11451,219.66,65,1725,9251,3,16
1784684151.488,real_q8_tensor_220w_none,0,94,11451,219.59,61,1785,9251,3,16
1784684151.488,real_q8_tensor_220w_none,1,94,11451,219.74,65,1695,9251,3,16
1784684151.488,real_q8_tensor_220w_none,2,94,11451,219.70,69,1755,9251,3,16
1784684151.488,real_q8_tensor_220w_none,3,94,11451,219.37,65,1710,9251,3,16
1784684152.080,real_q8_tensor_220w_none,0,94,11451,219.61,60,1815,9251,3,16
1784684152.080,real_q8_tensor_220w_none,1,94,11451,219.86,65,1710,9251,3,16
1784684152.080,real_q8_tensor_220w_none,2,93,11451,219.91,69,1770,9251,3,16
1784684152.080,real_q8_tensor_220w_none,3,94,11451,219.86,65,1725,9251,3,16
1784684152.656,real_q8_tensor_220w_none,0,94,11451,209.01,59,1920,9251,3,16
1784684152.656,real_q8_tensor_220w_none,1,94,11451,215.65,65,1905,9251,3,16
1784684152.656,real_q8_tensor_220w_none,2,94,11451,213.75,68,1875,9251,3,16
1784684152.656,real_q8_tensor_220w_none,3,71,11451,211.68,64,1920,9251,3,16
1784684153.266,real_q8_tensor_220w_none,0,100,11451,203.98,61,1875,9251,3,16
1784684153.266,real_q8_tensor_220w_none,1,94,11451,208.66,65,1815,9251,3,16
1784684153.266,real_q8_tensor_220w_none,2,100,11451,204.84,69,1845,9251,3,16
1784684153.266,real_q8_tensor_220w_none,3,100,11451,209.79,66,1830,9251,3,16
1784684153.843,real_q8_tensor_220w_none,0,100,11451,210.84,61,1935,9251,3,16
1784684153.843,real_q8_tensor_220w_none,1,81,11451,217.89,65,1815,9251,3,16
1784684153.843,real_q8_tensor_220w_none,2,100,11451,215.49,69,1905,9251,3,16
1784684153.843,real_q8_tensor_220w_none,3,100,11451,215.43,66,1830,9251,3,16
1784684154.420,real_q8_tensor_220w_none,0,100,11455,213.54,61,1875,9251,3,16
1784684154.420,real_q8_tensor_220w_none,1,81,11455,217.64,66,1815,9251,3,16
1784684154.420,real_q8_tensor_220w_none,2,100,11455,215.57,70,1845,9251,3,16
1784684154.420,real_q8_tensor_220w_none,3,100,11455,217.30,66,1815,9251,3,16
1784684154.995,real_q8_tensor_220w_none,0,100,11455,213.19,61,1860,9251,3,16
1784684154.995,real_q8_tensor_220w_none,1,100,11455,217.57,65,1800,9251,3,16
1784684154.995,real_q8_tensor_220w_none,2,100,11455,215.12,69,1845,9251,3,16
1784684154.995,real_q8_tensor_220w_none,3,100,11455,217.57,67,1830,9251,3,16
1784684155.595,real_q8_tensor_220w_none,0,63,11457,195.95,60,1875,9251,3,16
1784684155.595,real_q8_tensor_220w_none,1,100,11457,202.92,64,1815,9251,3,16
1784684155.595,real_q8_tensor_220w_none,2,22,11457,198.71,68,1860,9251,3,16
1784684155.595,real_q8_tensor_220w_none,3,67,11457,204.01,66,1815,9251,3,16
1784684156.173,real_q8_tensor_220w_none,0,63,11457,182.65,60,1815,9251,3,16
1784684156.173,real_q8_tensor_220w_none,1,41,11457,192.91,64,1695,9251,3,16
1784684156.173,real_q8_tensor_220w_none,2,22,11457,185.94,68,1770,9251,3,16
1784684156.173,real_q8_tensor_220w_none,3,23,11457,194.28,66,1725,9251,3,16
1784684156.755,real_q8_tensor_220w_none,0,94,11457,204.16,61,1815,9251,3,16
1784684156.755,real_q8_tensor_220w_none,1,94,11457,209.65,65,1725,9251,3,16
1784684156.755,real_q8_tensor_220w_none,2,94,11457,206.32,69,1770,9251,3,16
1784684156.755,real_q8_tensor_220w_none,3,94,11457,210.88,66,1740,9251,3,16
1784684157.332,real_q8_tensor_220w_none,0,94,11457,220.02,61,1800,9251,3,16
1784684157.332,real_q8_tensor_220w_none,1,94,11457,219.97,65,1710,9251,3,16
1784684157.332,real_q8_tensor_220w_none,2,94,11457,219.74,69,1755,9251,3,16
1784684157.332,real_q8_tensor_220w_none,3,94,11457,219.90,66,1740,9251,3,16
1784684157.906,real_q8_tensor_220w_none,0,94,11457,219.73,61,1770,9251,3,16
1784684157.906,real_q8_tensor_220w_none,1,94,11457,219.30,65,1665,9251,3,16
1784684157.906,real_q8_tensor_220w_none,2,94,11457,219.27,69,1740,9251,3,16
1784684157.906,real_q8_tensor_220w_none,3,94,11457,219.63,66,1665,9251,3,16
1784684158.498,real_q8_tensor_220w_none,0,94,11457,219.79,61,1815,9251,3,16
1784684158.498,real_q8_tensor_220w_none,1,94,11457,219.75,65,1710,9251,3,16
1784684158.498,real_q8_tensor_220w_none,2,94,11457,219.60,69,1770,9251,3,16
1784684158.498,real_q8_tensor_220w_none,3,94,11457,219.74,66,1740,9251,3,16
1784684159.074,real_q8_tensor_220w_none,0,94,11457,218.64,61,1770,9251,3,16
1784684159.074,real_q8_tensor_220w_none,1,94,11457,218.99,65,1680,9251,3,16
1784684159.074,real_q8_tensor_220w_none,2,94,11457,218.70,69,1725,9251,3,16
1784684159.074,real_q8_tensor_220w_none,3,93,11457,218.77,66,1695,9251,3,16
1784684159.648,real_q8_tensor_220w_none,0,94,11457,219.88,61,1815,9251,3,16
1784684159.648,real_q8_tensor_220w_none,1,94,11457,219.67,65,1725,9251,3,16
1784684159.648,real_q8_tensor_220w_none,2,94,11457,219.83,69,1770,9251,3,16
1784684159.648,real_q8_tensor_220w_none,3,93,11457,219.89,66,1740,9251,3,16
1784684160.220,real_q8_tensor_220w_none,0,94,11457,219.33,61,1770,9251,3,16
1784684160.220,real_q8_tensor_220w_none,1,94,11457,219.52,65,1695,9251,3,16
1784684160.220,real_q8_tensor_220w_none,2,94,11457,219.38,69,1740,9251,3,16
1784684160.220,real_q8_tensor_220w_none,3,93,11457,219.10,66,1710,9251,3,16
1784684160.795,real_q8_tensor_220w_none,0,94,11457,214.91,60,1935,9251,3,16
1784684160.795,real_q8_tensor_220w_none,1,71,11457,213.12,64,1905,9251,3,16
