t_unix,tag,index,utilization.gpu,memory.used,power.draw,temperature.gpu,clocks.sm,clocks.mem,pcie.link.gen.current,pcie.link.width.current
1784687351.242,real_q8_tensor_220w_mtp,2,100,12349,197.56,69,1845,9251,3,16
1784687351.242,real_q8_tensor_220w_mtp,3,79,12349,198.95,66,1815,9251,3,16
1784687351.837,real_q8_tensor_220w_mtp,0,100,12349,211.05,61,1890,9251,3,16
1784687351.837,real_q8_tensor_220w_mtp,1,100,12349,216.70,66,1800,9251,3,16
1784687351.837,real_q8_tensor_220w_mtp,2,98,12349,212.99,69,1830,9251,3,16
1784687351.837,real_q8_tensor_220w_mtp,3,100,12349,215.42,66,1845,9251,3,16
1784687352.436,real_q8_tensor_220w_mtp,0,100,12349,203.88,61,1890,9251,3,16
1784687352.436,real_q8_tensor_220w_mtp,1,100,12349,209.30,66,1800,9251,3,16
1784687352.436,real_q8_tensor_220w_mtp,2,98,12349,204.21,69,1860,9251,3,16
1784687352.436,real_q8_tensor_220w_mtp,3,100,12349,209.64,66,1815,9251,3,16
1784687353.033,real_q8_tensor_220w_mtp,0,87,12349,200.42,60,1890,9251,3,16
1784687353.033,real_q8_tensor_220w_mtp,1,73,12349,209.01,66,1785,9251,3,16
1784687353.033,real_q8_tensor_220w_mtp,2,100,12349,203.56,69,1845,9251,3,16
1784687353.033,real_q8_tensor_220w_mtp,3,95,12349,207.91,66,1815,9251,3,16
1784687353.646,real_q8_tensor_220w_mtp,0,4,12349,188.79,58,1875,9251,3,16
1784687353.646,real_q8_tensor_220w_mtp,1,73,12349,199.87,65,1815,9251,3,16
1784687353.646,real_q8_tensor_220w_mtp,2,100,12349,193.02,68,1845,9251,3,16
1784687353.646,real_q8_tensor_220w_mtp,3,83,12349,198.68,63,1830,9251,3,16
1784687354.289,real_q8_tensor_220w_mtp,0,4,12349,170.72,59,1935,9251,3,16
1784687354.289,real_q8_tensor_220w_mtp,1,31,12349,182.65,64,1905,9251,3,16
1784687354.289,real_q8_tensor_220w_mtp,2,29,12349,174.67,67,1905,9251,3,16
1784687354.289,real_q8_tensor_220w_mtp,3,83,12349,182.16,64,1935,9251,3,16
1784687354.862,real_q8_tensor_220w_mtp,0,72,12349,186.31,60,1875,9251,3,16
1784687354.862,real_q8_tensor_220w_mtp,1,71,12349,195.24,65,1845,9251,3,16
1784687354.862,real_q8_tensor_220w_mtp,2,77,12349,189.84,69,1845,9251,3,16
1784687354.862,real_q8_tensor_220w_mtp,3,70,12349,196.24,65,1845,9251,3,16
1784687355.479,real_q8_tensor_220w_mtp,0,72,12349,206.24,60,1860,9251,3,16
1784687355.479,real_q8_tensor_220w_mtp,1,70,12349,212.66,65,1770,9251,3,16
1784687355.479,real_q8_tensor_220w_mtp,2,69,12349,209.55,69,1725,9251,3,16
1784687355.479,real_q8_tensor_220w_mtp,3,70,12349,212.47,66,1815,9251,3,16
1784687356.057,real_q8_tensor_220w_mtp,0,77,12349,212.94,60,1845,9251,3,16
1784687356.057,real_q8_tensor_220w_mtp,1,70,12349,215.88,66,1785,9251,3,16
1784687356.057,real_q8_tensor_220w_mtp,2,69,12349,214.10,69,1800,9251,3,16
1784687356.057,real_q8_tensor_220w_mtp,3,76,12349,214.85,65,1800,9251,3,16
1784687356.648,real_q8_tensor_220w_mtp,0,77,12349,217.11,60,1785,9251,3,16
1784687356.648,real_q8_tensor_220w_mtp,1,80,12349,218.70,66,1650,9251,3,16
1784687356.648,real_q8_tensor_220w_mtp,2,81,12349,218.17,69,1725,9251,3,16
1784687356.648,real_q8_tensor_220w_mtp,3,76,12349,218.61,66,1755,9251,3,16
1784687357.246,real_q8_tensor_220w_mtp,0,38,12349,205.10,59,1935,9251,3,16
1784687357.246,real_q8_tensor_220w_mtp,1,80,12349,211.62,65,1905,9251,3,16
1784687357.246,real_q8_tensor_220w_mtp,2,81,12349,209.77,67,1905,9251,3,16
1784687357.246,real_q8_tensor_220w_mtp,3,36,12349,208.42,65,1935,9251,3,16
1784687357.815,real_q8_tensor_220w_mtp,0,38,12349,185.05,60,1890,9251,3,16
1784687357.815,real_q8_tensor_220w_mtp,1,100,12349,196.41,65,1815,9251,3,16
1784687357.815,real_q8_tensor_220w_mtp,2,100,12349,191.24,69,1890,9251,3,16
1784687357.815,real_q8_tensor_220w_mtp,3,36,12349,194.03,66,1845,9251,3,16
1784687358.416,real_q8_tensor_220w_mtp,0,100,12349,203.17,61,1890,9251,3,16
1784687358.416,real_q8_tensor_220w_mtp,1,100,12349,206.72,66,1815,9251,3,16
1784687358.416,real_q8_tensor_220w_mtp,2,100,12349,202.56,69,1845,9251,3,16
1784687358.416,real_q8_tensor_220w_mtp,3,100,12349,209.88,66,1830,9251,3,16
1784687358.994,real_q8_tensor_220w_mtp,0,56,12349,205.70,60,1935,9251,3,16
1784687358.994,real_q8_tensor_220w_mtp,1,31,12349,212.78,65,1905,9251,3,16
1784687358.994,real_q8_tensor_220w_mtp,2,34,12349,210.50,68,1905,9251,3,16
1784687358.994,real_q8_tensor_220w_mtp,3,83,12349,209.43,65,1935,9251,3,16
1784687359.589,real_q8_tensor_220w_mtp,0,80,12349,200.45,61,1875,9251,3,16
1784687359.589,real_q8_tensor_220w_mtp,1,31,12349,208.21,66,1815,9251,3,16
1784687359.589,real_q8_tensor_220w_mtp,2,34,12349,203.93,70,1845,9251,3,16
1784687359.589,real_q8_tensor_220w_mtp,3,86,12349,207.74,66,1830,9251,3,16
1784687360.183,real_q8_tensor_220w_mtp,0,80,12349,208.90,61,1905,9251,3,16
1784687360.183,real_q8_tensor_220w_mtp,1,84,12349,218.03,66,1875,9251,3,16
1784687360.183,real_q8_tensor_220w_mtp,2,88,12349,216.06,70,1845,9251,3,16
1784687360.183,real_q8_tensor_220w_mtp,3,86,12349,214.97,67,1890,9251,3,16
1784687360.759,real_q8_tensor_220w_mtp,0,39,12349,203.04,60,1890,9251,3,16
1784687360.759,real_q8_tensor_220w_mtp,1,84,12349,210.18,65,1800,9251,3,16
1784687360.759,real_q8_tensor_220w_mtp,2,88,12349,207.01,68,1845,9251,3,16
1784687360.759,real_q8_tensor_220w_mtp,3,45,12349,210.23,66,1815,9251,3,16
1784687361.334,real_q8_tensor_220w_mtp,0,39,12349,205.32,61,1875,9251,3,16
1784687361.334,real_q8_tensor_220w_mtp,1,100,12349,212.46,66,1815,9251,3,16
1784687361.334,real_q8_tensor_220w_mtp,2,100,12349,208.00,70,1830,9251,3,16
1784687361.334,real_q8_tensor_220w_mtp,3,45,12349,211.95,67,1830,9251,3,16
1784687361.910,real_q8_tensor_220w_mtp,0,81,12349,212.70,61,1875,9251,3,16
1784687361.910,real_q8_tensor_220w_mtp,1,100,12349,217.06,66,1785,9251,3,16
1784687361.910,real_q8_tensor_220w_mtp,2,100,12349,215.34,70,1845,9251,3,16
1784687361.910,real_q8_tensor_220w_mtp,3,100,12349,216.67,67,1815,9251,3,16
1784687362.483,real_q8_tensor_220w_mtp,0,81,12349,204.20,61,1875,9251,3,16
1784687362.483,real_q8_tensor_220w_mtp,1,100,12349,210.75,66,1800,9251,3,16
1784687362.483,real_q8_tensor_220w_mtp,2,100,12349,208.48,70,1845,9251,3,16
1784687362.483,real_q8_tensor_220w_mtp,3,42,12349,210.61,66,1830,9251,3,16
1784687363.059,real_q8_tensor_220w_mtp,0,100,12349,205.26,61,1890,9251,3,16
1784687363.059,real_q8_tensor_220w_mtp,1,100,12349,211.25,66,1890,9251,3,16
1784687363.059,real_q8_tensor_220w_mtp,2,100,12349,207.64,70,1830,9251,3,16
1784687363.059,real_q8_tensor_220w_mtp,3,100,12349,211.90,66,1815,9251,3,16
1784687363.662,real_q8_tensor_220w_mtp,0,100,12349,211.94,61,1875,9251,3,16
1784687363.662,real_q8_tensor_220w_mtp,1,100,12349,217.88,67,1800,9251,3,16
1784687363.662,real_q8_tensor_220w_mtp,2,100,12349,215.42,70,1830,9251,3,16
1784687363.662,real_q8_tensor_220w_mtp,3,100,12349,216.86,67,1830,9251,3,16
1784687364.236,real_q8_tensor_220w_mtp,0,100,12349,205.36,61,1875,9251,3,16
1784687364.236,real_q8_tensor_220w_mtp,1,100,12349,212.30,67,1800,9251,3,16
1784687364.236,real_q8_tensor_220w_mtp,2,100,12349,209.47,70,1845,9251,3,16
1784687364.236,real_q8_tensor_220w_mtp,3,100,12349,211.75,67,1815,9251,3,16
1784687364.811,real_q8_tensor_220w_mtp,0,100,12349,203.21,61,1875,9251,3,16
1784687364.811,real_q8_tensor_220w_mtp,1,91,12349,211.62,67,1800,9251,3,16
1784687364.811,real_q8_tensor_220w_mtp,2,86,12349,207.23,70,1845,9251,3,16
1784687364.811,real_q8_tensor_220w_mtp,3,100,12349,209.98,67,1830,9251,3,16
1784687365.396,real_q8_tensor_220w_mtp,0,100,12349,212.13,62,1875,9251,3,16
1784687365.396,real_q8_tensor_220w_mtp,1,100,12349,218.15,67,1800,9251,3,16
1784687365.396,real_q8_tensor_220w_mtp,2,100,12349,215.09,70,1830,9251,3,16
1784687365.396,real_q8_tensor_220w_mtp,3,100,12349,216.72,67,1830,9251,3,16
1784687365.970,real_q8_tensor_220w_mtp,0,100,12349,204.95,62,1905,9251,3,16
1784687365.970,real_q8_tensor_220w_mtp,1,100,12349,209.81,67,1860,9251,3,16
1784687365.970,real_q8_tensor_220w_mtp,2,78,12349,205.83,70,1875,9251,3,16
1784687365.970,real_q8_tensor_220w_mtp,3,100,12349,211.31,67,1905,9251,3,16
1784687366.546,real_q8_tensor_220w_mtp,0,100,12349,203.23,62,1875,9251,3,16
1784687366.546,real_q8_tensor_220w_mtp,1,100,12349,210.79,67,1800,9251,3,16
1784687366.546,real_q8_tensor_220w_mtp,2,78,12349,206.68,70,1830,9251,3,16
1784687366.546,real_q8_tensor_220w_mtp,3,100,12349,209.82,67,1815,9251,3,16
1784687367.121,real_q8_tensor_220w_mtp,0,100,12349,212.63,61,1935,9251,3,16
1784687367.121,real_q8_tensor_220w_mtp,1,100,12349,220.27,67,1905,9251,3,16
1784687367.121,real_q8_tensor_220w_mtp,2,100,12349,218.03,70,1890,9251,3,16
1784687367.121,real_q8_tensor_220w_mtp,3,100,12349,215.25,66,1920,9251,3,16
1784687367.713,real_q8_tensor_220w_mtp,0,78,12349,203.52,61,1875,9251,3,16
1784687367.713,real_q8_tensor_220w_mtp,1,78,12349,210.42,67,1785,9251,3,16
1784687367.713,real_q8_tensor_220w_mtp,2,100,12349,206.94,70,1830,9251,3,16
1784687367.713,real_q8_tensor_220w_mtp,3,88,12349,209.70,67,1800,9251,3,16
1784687368.291,real_q8_tensor_220w_mtp,0,78,12349,205.33,62,1860,9251,3,16
1784687368.291,real_q8_tensor_220w_mtp,1,78,12349,214.01,67,1800,9251,3,16
1784687368.291,real_q8_tensor_220w_mtp,2,100,12349,212.01,71,1830,9251,3,16
1784687368.291,real_q8_tensor_220w_mtp,3,88,12349,213.36,67,1815,9251,3,16
1784687368.870,real_q8_tensor_220w_mtp,0,65,12349,210.47,61,1935,9251,3,16
1784687368.870,real_q8_tensor_220w_mtp,1,38,12349,214.49,67,1905,9251,3,16
1784687368.870,real_q8_tensor_220w_mtp,2,100,12349,211.13,70,1905,9251,3,16
1784687368.870,real_q8_tensor_220w_mtp,3,53,12349,214.75,66,1935,9251,3,16
1784687369.453,real_q8_tensor_220w_mtp,0,65,12349,201.89,62,1875,9251,3,16
1784687369.453,real_q8_tensor_220w_mtp,1,87,12349,209.72,67,1785,9251,3,16
1784687369.453,real_q8_tensor_220w_mtp,2,100,12349,205.46,70,1830,9251,3,16
1784687369.453,real_q8_tensor_220w_mtp,3,94,12349,208.57,67,1800,9251,3,16
1784687370.052,real_q8_tensor_220w_mtp,0,100,12349,211.22,62,1875,9251,3,16
1784687370.052,real_q8_tensor_220w_mtp,1,100,12349,214.31,67,1785,9251,3,16
1784687370.052,real_q8_tensor_220w_mtp,2,100,12349,217.68,71,1830,9251,3,16
1784687370.052,real_q8_tensor_220w_mtp,3,100,12349,217.95,68,1815,9251,3,16
1784687370.628,real_q8_tensor_220w_mtp,0,100,12349,206.05,61,1935,9251,3,16
1784687370.628,real_q8_tensor_220w_mtp,1,100,12349,213.72,66,1905,9251,3,16
1784687370.628,real_q8_tensor_220w_mtp,2,29,12349,211.13,70,1905,9251,3,16
1784687370.628,real_q8_tensor_220w_mtp,3,100,12349,211.62,66,1920,9251,3,16
1784687371.195,real_q8_tensor_220w_mtp,0,75,12349,199.86,62,1875,9251,3,16
1784687371.195,real_q8_tensor_220w_mtp,1,100,12349,208.14,67,1785,9251,3,16
1784687371.195,real_q8_tensor_220w_mtp,2,29,12349,204.39,71,1830,9251,3,16
1784687371.195,real_q8_tensor_220w_mtp,3,100,12349,210.82,68,1800,9251,3,16
1784687371.828,real_q8_tensor_220w_mtp,0,75,12349,202.01,62,1920,9251,3,16
1784687371.828,real_q8_tensor_220w_mtp,1,100,12349,207.46,67,1860,9251,3,16
1784687371.828,real_q8_tensor_220w_mtp,2,100,12349,206.37,71,1830,9251,3,16
1784687371.828,real_q8_tensor_220w_mtp,3,100,12349,210.23,67,1890,9251,3,16
1784687372.462,real_q8_tensor_220w_mtp,0,73,12349,200.56,61,1875,9251,3,16
1784687372.462,real_q8_tensor_220w_mtp,1,51,12349,210.10,66,1770,9251,3,16
1784687372.462,real_q8_tensor_220w_mtp,2,68,12349,205.82,69,1830,9251,3,16
1784687372.462,real_q8_tensor_220w_mtp,3,65,12349,209.76,67,1800,9251,3,16
1784687373.057,real_q8_tensor_220w_mtp,0,100,12349,203.74,62,1860,9251,3,16
1784687373.057,real_q8_tensor_220w_mtp,1,100,12349,212.12,67,1770,9251,3,16
1784687373.057,real_q8_tensor_220w_mtp,2,68,12349,207.01,71,1815,9251,3,16
1784687373.057,real_q8_tensor_220w_mtp,3,100,12349,211.78,68,1800,9251,3,16
1784687373.631,real_q8_tensor_220w_mtp,0,100,12349,212.32,62,1860,9251,3,16
1784687373.631,real_q8_tensor_220w_mtp,1,100,12349,217.44,66,1770,9251,3,16
1784687373.631,real_q8_tensor_220w_mtp,2,89,12349,214.37,70,1815,9251,3,16
1784687373.631,real_q8_tensor_220w_mtp,3,100,12349,217.79,68,1785,9251,3,16
1784687374.231,real_q8_tensor_220w_mtp,0,73,12349,201.87,62,1860,9251,3,16
1784687374.231,real_q8_tensor_220w_mtp,1,38,12349,209.12,67,1770,9251,3,16
1784687374.231,real_q8_tensor_220w_mtp,2,89,12349,204.66,70,1815,9251,3,16
1784687374.231,real_q8_tensor_220w_mtp,3,85,12349,209.22,67,1800,9251,3,16
1784687374.807,real_q8_tensor_220w_mtp,0,73,12349,203.67,62,1875,9251,3,16
1784687374.807,real_q8_tensor_220w_mtp,1,38,12349,211.43,67,1770,9251,3,16
1784687374.807,real_q8_tensor_220w_mtp,2,100,12349,207.11,71,1815,9251,3,16
1784687374.807,real_q8_tensor_220w_mtp,3,85,12349,211.50,68,1800,9251,3,16
1784687375.407,real_q8_tensor_220w_mtp,0,95,12349,212.16,61,1860,9251,3,16
1784687375.407,real_q8_tensor_220w_mtp,1,74,12349,217.07,67,1785,9251,3,16
1784687375.407,real_q8_tensor_220w_mtp,2,100,12349,214.60,71,1830,9251,3,16
1784687375.407,real_q8_tensor_220w_mtp,3,94,12349,217.49,67,1785,9251,3,16
1784687375.983,real_q8_tensor_220w_mtp,0,63,12349,200.63,62,1845,9251,3,16
1784687375.983,real_q8_tensor_220w_mtp,1,35,12349,208.18,65,1770,9251,3,16
1784687375.983,real_q8_tensor_220w_mtp,2,81,12349,204.48,71,1815,9251,3,16
1784687375.983,real_q8_tensor_220w_mtp,3,39,12349,209.16,67,1785,9251,3,16
1784687376.562,real_q8_tensor_220w_mtp,0,29,12349,203.04,62,1845,9251,3,16
1784687376.562,real_q8_tensor_220w_mtp,1,100,12349,210.54,67,1755,9251,3,16
1784687376.562,real_q8_tensor_220w_mtp,2,81,12349,206.63,71,1815,9251,3,16
1784687376.562,real_q8_tensor_220w_mtp,3,100,12349,211.24,68,1785,9251,3,16
1784687377.153,real_q8_tensor_220w_mtp,0,74,12349,211.55,62,1860,9251,3,16
1784687377.153,real_q8_tensor_220w_mtp,1,100,12349,216.73,66,1770,9251,3,16
1784687377.153,real_q8_tensor_220w_mtp,2,82,12349,214.41,70,1830,9251,3,16
1784687377.153,real_q8_tensor_220w_mtp,3,100,12349,217.42,68,1770,9251,3,16
1784687377.747,real_q8_tensor_220w_mtp,0,74,12349,200.49,62,1860,9251,3,16
1784687377.747,real_q8_tensor_220w_mtp,1,100,12349,208.54,66,1785,9251,3,16
1784687377.747,real_q8_tensor_220w_mtp,2,82,12349,204.14,70,1815,9251,3,16
1784687377.747,real_q8_tensor_220w_mtp,3,63,12349,209.00,67,1785,9251,3,16
1784687378.346,real_q8_tensor_220w_mtp,0,100,12349,201.72,62,1845,9251,3,16
1784687378.346,real_q8_tensor_220w_mtp,1,100,12349,208.81,67,1755,9251,3,16
1784687378.346,real_q8_tensor_220w_mtp,2,100,12349,205.52,71,1800,9251,3,16
1784687378.346,real_q8_tensor_220w_mtp,3,63,12349,210.39,68,1785,9251,3,16
1784687378.960,real_q8_tensor_220w_mtp,0,100,12349,210.33,62,1830,9251,3,16
1784687378.960,real_q8_tensor_220w_mtp,1,73,12349,216.25,67,1770,9251,3,16
1784687378.960,real_q8_tensor_220w_mtp,2,100,12349,213.71,71,1800,9251,3,16
1784687378.960,real_q8_tensor_220w_mtp,3,73,12349,217.10,68,1785,9251,3,16
1784687379.538,real_q8_tensor_220w_mtp,0,68,12349,199.08,62,1845,9251,3,16
1784687379.538,real_q8_tensor_220w_mtp,1,39,12349,210.78,67,1770,9251,3,16
1784687379.538,real_q8_tensor_220w_mtp,2,100,12349,206.77,70,1815,9251,3,16
1784687379.538,real_q8_tensor_220w_mtp,3,79,12349,208.81,67,1785,9251,3,16
1784687380.140,real_q8_tensor_220w_mtp,0,68,12349,202.12,62,1860,9251,3,16
