t_unix,tag,index,utilization.gpu,memory.used,power.draw,temperature.gpu,clocks.sm,clocks.mem,pcie.link.gen.current,pcie.link.width.current
1784677442.058,real_q6xl_tensor_220w_ngram,2,19,10791,165.77,67,1905,9251,3,16
1784677442.058,real_q6xl_tensor_220w_ngram,3,32,10791,173.01,64,1935,9251,3,16
1784677442.624,real_q6xl_tensor_220w_ngram,0,92,10791,172.15,59,1935,9251,3,16
1784677442.624,real_q6xl_tensor_220w_ngram,1,88,10791,187.32,65,1920,9251,3,16
1784677442.624,real_q6xl_tensor_220w_ngram,2,29,10791,181.00,67,1905,9251,3,16
1784677442.624,real_q6xl_tensor_220w_ngram,3,36,10791,187.29,63,1935,9251,3,16
1784677443.235,real_q6xl_tensor_220w_ngram,0,32,10791,180.71,59,1935,9251,3,16
1784677443.235,real_q6xl_tensor_220w_ngram,1,35,10791,192.05,64,1920,9251,3,16
1784677443.235,real_q6xl_tensor_220w_ngram,2,29,10791,183.91,67,1905,9251,3,16
1784677443.235,real_q6xl_tensor_220w_ngram,3,36,10791,191.94,64,1935,9251,3,16
1784677443.833,real_q6xl_tensor_220w_ngram,0,32,10791,173.88,59,1935,9251,3,16
1784677443.833,real_q6xl_tensor_220w_ngram,1,35,10791,187.91,65,1920,9251,3,16
1784677443.833,real_q6xl_tensor_220w_ngram,2,29,10791,180.54,67,1905,9251,3,16
1784677443.833,real_q6xl_tensor_220w_ngram,3,17,10791,187.71,64,1935,9251,3,16
1784677444.405,real_q6xl_tensor_220w_ngram,0,69,10791,175.00,59,1890,9251,3,16
1784677444.405,real_q6xl_tensor_220w_ngram,1,41,10791,186.59,66,1845,9251,3,16
1784677444.405,real_q6xl_tensor_220w_ngram,2,29,10791,179.36,69,1845,9251,3,16
1784677444.405,real_q6xl_tensor_220w_ngram,3,17,10791,190.21,64,1860,9251,3,16
1784677444.972,real_q6xl_tensor_220w_ngram,0,69,10791,182.49,60,1725,9251,3,16
1784677444.972,real_q6xl_tensor_220w_ngram,1,41,10791,192.87,66,1620,9251,3,16
1784677444.972,real_q6xl_tensor_220w_ngram,2,94,10791,186.77,69,1680,9251,3,16
1784677444.972,real_q6xl_tensor_220w_ngram,3,94,10791,193.98,65,1650,9251,3,16
1784677445.545,real_q6xl_tensor_220w_ngram,0,16,10791,174.28,59,1935,9251,3,16
1784677445.545,real_q6xl_tensor_220w_ngram,1,27,10791,189.48,65,1920,9251,3,16
1784677445.545,real_q6xl_tensor_220w_ngram,2,94,10791,182.26,67,1905,9251,3,16
1784677445.545,real_q6xl_tensor_220w_ngram,3,94,10791,189.65,64,1935,9251,3,16
1784677446.118,real_q6xl_tensor_220w_ngram,0,33,10791,154.67,60,1860,9251,3,16
1784677446.118,real_q6xl_tensor_220w_ngram,1,41,10791,173.93,64,1785,9251,3,16
1784677446.118,real_q6xl_tensor_220w_ngram,2,75,10791,162.06,67,1815,9251,3,16
1784677446.118,real_q6xl_tensor_220w_ngram,3,23,10791,172.29,64,1800,9251,3,16
1784677446.694,real_q6xl_tensor_220w_ngram,0,67,10791,174.52,60,1710,9251,3,16
1784677446.694,real_q6xl_tensor_220w_ngram,1,83,10791,190.71,65,1590,9251,3,16
1784677446.694,real_q6xl_tensor_220w_ngram,2,75,10791,183.78,68,1650,9251,3,16
1784677446.694,real_q6xl_tensor_220w_ngram,3,23,10791,189.08,66,1620,9251,3,16
1784677447.293,real_q6xl_tensor_220w_ngram,0,67,10791,166.01,58,1935,9251,3,16
1784677447.293,real_q6xl_tensor_220w_ngram,1,83,10791,178.13,64,1920,9251,3,16
1784677447.293,real_q6xl_tensor_220w_ngram,2,44,10791,167.96,67,1905,9251,3,16
1784677447.293,real_q6xl_tensor_220w_ngram,3,23,10791,181.66,63,1935,9251,3,16
1784677447.881,real_q6xl_tensor_220w_ngram,0,22,10791,150.81,59,1935,9251,3,16
1784677447.881,real_q6xl_tensor_220w_ngram,1,31,10791,170.66,64,1920,9251,3,16
1784677447.881,real_q6xl_tensor_220w_ngram,2,44,10791,157.22,66,1905,9251,3,16
1784677447.881,real_q6xl_tensor_220w_ngram,3,23,10791,168.30,64,1935,9251,3,16
1784677448.466,real_q6xl_tensor_220w_ngram,0,22,10791,157.79,58,1935,9251,3,16
1784677448.466,real_q6xl_tensor_220w_ngram,1,31,10791,178.57,64,1920,9251,3,16
1784677448.466,real_q6xl_tensor_220w_ngram,2,15,10791,165.28,67,1905,9251,3,16
1784677448.466,real_q6xl_tensor_220w_ngram,3,15,10791,176.21,63,1935,9251,3,16
1784677449.062,real_q6xl_tensor_220w_ngram,0,37,10791,153.70,59,1755,9251,3,16
1784677449.062,real_q6xl_tensor_220w_ngram,1,47,10791,173.93,65,1620,9251,3,16
1784677449.062,real_q6xl_tensor_220w_ngram,2,15,10791,162.80,68,1665,9251,3,16
1784677449.062,real_q6xl_tensor_220w_ngram,3,32,10791,161.39,63,1665,9251,3,16
1784677449.632,real_q6xl_tensor_220w_ngram,0,26,10791,154.06,58,1860,9251,3,16
1784677449.632,real_q6xl_tensor_220w_ngram,1,30,10791,169.44,64,1785,9251,3,16
1784677449.632,real_q6xl_tensor_220w_ngram,2,29,10791,156.15,66,1710,9251,3,16
1784677449.632,real_q6xl_tensor_220w_ngram,3,38,10791,142.67,61,1710,9251,3,16
1784677450.205,real_q6xl_tensor_220w_ngram,0,78,10791,155.99,60,1725,9251,3,16
1784677450.205,real_q6xl_tensor_220w_ngram,1,92,10791,173.69,65,1620,9251,3,16
1784677450.205,real_q6xl_tensor_220w_ngram,2,93,10791,148.36,66,1680,9251,3,16
1784677450.205,real_q6xl_tensor_220w_ngram,3,38,10791,139.44,63,1650,9251,3,16
1784677450.799,real_q6xl_tensor_220w_ngram,0,78,10791,159.79,58,1890,9251,3,16
1784677450.799,real_q6xl_tensor_220w_ngram,1,92,10791,175.85,64,1920,9251,3,16
1784677450.799,real_q6xl_tensor_220w_ngram,2,93,10791,154.67,67,1905,9251,3,16
1784677450.799,real_q6xl_tensor_220w_ngram,3,30,10791,162.26,63,1935,9251,3,16
1784677451.405,real_q6xl_tensor_220w_ngram,0,14,10791,148.70,58,1935,9251,3,16
1784677451.405,real_q6xl_tensor_220w_ngram,1,25,10791,170.25,64,1920,9251,3,16
1784677451.405,real_q6xl_tensor_220w_ngram,2,24,10791,155.59,66,1860,9251,3,16
1784677451.405,real_q6xl_tensor_220w_ngram,3,30,10791,170.75,63,1935,9251,3,16
1784677451.993,real_q6xl_tensor_220w_ngram,0,14,10791,149.20,58,1935,9251,3,16
1784677451.993,real_q6xl_tensor_220w_ngram,1,25,10791,170.97,64,1920,9251,3,16
1784677451.993,real_q6xl_tensor_220w_ngram,2,24,10791,151.99,66,1860,9251,3,16
1784677451.993,real_q6xl_tensor_220w_ngram,3,11,10791,168.70,63,1935,9251,3,16
1784677452.571,real_q6xl_tensor_220w_ngram,0,13,10791,148.03,58,1935,9251,3,16
1784677452.571,real_q6xl_tensor_220w_ngram,1,33,10791,168.49,64,1920,9251,3,16
1784677452.571,real_q6xl_tensor_220w_ngram,2,33,10791,142.35,66,1860,9251,3,16
1784677452.571,real_q6xl_tensor_220w_ngram,3,18,10791,165.70,63,1935,9251,3,16
1784677453.164,real_q6xl_tensor_220w_ngram,0,13,10791,162.33,59,1935,9251,3,16
1784677453.164,real_q6xl_tensor_220w_ngram,1,33,10791,178.45,64,1890,9251,3,16
1784677453.164,real_q6xl_tensor_220w_ngram,2,33,10791,158.08,66,1905,9251,3,16
1784677453.164,real_q6xl_tensor_220w_ngram,3,28,10791,179.30,64,1935,9251,3,16
1784677453.738,real_q6xl_tensor_220w_ngram,0,78,10791,172.29,59,1935,9251,3,16
1784677453.738,real_q6xl_tensor_220w_ngram,1,45,10791,185.00,64,1905,9251,3,16
1784677453.738,real_q6xl_tensor_220w_ngram,2,32,10791,173.74,66,1890,9251,3,16
1784677453.738,real_q6xl_tensor_220w_ngram,3,28,10791,189.41,64,1920,9251,3,16
1784677454.306,real_q6xl_tensor_220w_ngram,0,78,10791,161.38,58,1935,9251,3,16
1784677454.306,real_q6xl_tensor_220w_ngram,1,45,10791,176.84,64,1920,9251,3,16
1784677454.306,real_q6xl_tensor_220w_ngram,2,32,10791,166.63,66,1905,9251,3,16
1784677454.306,real_q6xl_tensor_220w_ngram,3,15,10791,177.90,63,1935,9251,3,16
1784677454.901,real_q6xl_tensor_220w_ngram,0,31,10791,151.57,58,1935,9251,3,16
1784677454.901,real_q6xl_tensor_220w_ngram,1,22,10791,172.17,64,1905,9251,3,16
1784677454.901,real_q6xl_tensor_220w_ngram,2,21,10791,160.52,66,1905,9251,3,16
1784677454.901,real_q6xl_tensor_220w_ngram,3,15,10791,170.28,63,1935,9251,3,16
1784677455.470,real_q6xl_tensor_220w_ngram,0,31,10791,158.84,59,1890,9251,3,16
1784677455.470,real_q6xl_tensor_220w_ngram,1,22,10791,173.83,65,1815,9251,3,16
1784677455.470,real_q6xl_tensor_220w_ngram,2,21,10791,163.72,68,1830,9251,3,16
1784677455.470,real_q6xl_tensor_220w_ngram,3,88,10791,176.09,64,1845,9251,3,16
1784677456.062,real_q6xl_tensor_220w_ngram,0,93,10791,174.18,60,1725,9251,3,16
1784677456.062,real_q6xl_tensor_220w_ngram,1,93,10791,183.27,65,1620,9251,3,16
1784677456.062,real_q6xl_tensor_220w_ngram,2,94,10791,174.21,68,1680,9251,3,16
1784677456.062,real_q6xl_tensor_220w_ngram,3,60,10791,186.77,64,1650,9251,3,16
1784677456.656,real_q6xl_tensor_220w_ngram,0,93,10791,178.95,60,1905,9251,3,16
1784677456.656,real_q6xl_tensor_220w_ngram,1,93,10791,191.63,65,1875,9251,3,16
1784677456.656,real_q6xl_tensor_220w_ngram,2,94,10791,185.78,67,1815,9251,3,16
1784677456.656,real_q6xl_tensor_220w_ngram,3,58,10791,191.78,63,1890,9251,3,16
1784677457.239,real_q6xl_tensor_220w_ngram,0,39,10791,171.29,58,1920,9251,3,16
1784677457.239,real_q6xl_tensor_220w_ngram,1,14,10791,183.96,64,1830,9251,3,16
1784677457.239,real_q6xl_tensor_220w_ngram,2,24,10791,177.36,67,1860,9251,3,16
1784677457.239,real_q6xl_tensor_220w_ngram,3,58,10791,187.51,63,1875,9251,3,16
1784677457.832,real_q6xl_tensor_220w_ngram,0,39,10791,166.53,58,1935,9251,3,16
1784677457.832,real_q6xl_tensor_220w_ngram,1,14,10791,182.49,64,1920,9251,3,16
1784677457.832,real_q6xl_tensor_220w_ngram,2,24,10791,172.38,66,1905,9251,3,16
1784677457.832,real_q6xl_tensor_220w_ngram,3,14,10791,180.32,64,1935,9251,3,16
1784677458.403,real_q6xl_tensor_220w_ngram,0,79,10791,169.36,60,1710,9251,3,16
1784677458.403,real_q6xl_tensor_220w_ngram,1,91,10791,187.57,65,1605,9251,3,16
1784677458.403,real_q6xl_tensor_220w_ngram,2,94,10791,180.39,68,1665,9251,3,16
1784677458.403,real_q6xl_tensor_220w_ngram,3,14,10791,184.74,65,1650,9251,3,16
1784677459.004,real_q6xl_tensor_220w_ngram,0,79,10791,179.02,60,1815,9251,3,16
1784677459.004,real_q6xl_tensor_220w_ngram,1,91,10791,187.72,65,1815,9251,3,16
1784677459.004,real_q6xl_tensor_220w_ngram,2,94,10791,183.62,68,1725,9251,3,16
1784677459.004,real_q6xl_tensor_220w_ngram,3,90,10791,192.81,64,1755,9251,3,16
1784677459.570,real_q6xl_tensor_220w_ngram,0,28,10791,159.45,59,1935,9251,3,16
1784677459.570,real_q6xl_tensor_220w_ngram,1,29,10791,179.25,64,1920,9251,3,16
1784677459.570,real_q6xl_tensor_220w_ngram,2,32,10791,168.39,67,1905,9251,3,16
1784677459.570,real_q6xl_tensor_220w_ngram,3,27,10791,177.52,63,1935,9251,3,16
1784677460.138,real_q6xl_tensor_220w_ngram,0,57,10791,152.27,60,1875,9251,3,16
1784677460.138,real_q6xl_tensor_220w_ngram,1,71,10791,173.77,65,1785,9251,3,16
1784677460.138,real_q6xl_tensor_220w_ngram,2,32,10791,163.25,68,1830,9251,3,16
1784677460.138,real_q6xl_tensor_220w_ngram,3,100,10791,178.43,64,1815,9251,3,16
1784677460.715,real_q6xl_tensor_220w_ngram,0,100,10791,188.87,60,1920,9251,3,16
1784677460.715,real_q6xl_tensor_220w_ngram,1,88,10791,201.76,65,1785,9251,3,16
1784677460.715,real_q6xl_tensor_220w_ngram,2,80,10791,195.70,69,1890,9251,3,16
1784677460.715,real_q6xl_tensor_220w_ngram,3,100,10791,204.94,66,1815,9251,3,16
1784677461.319,real_q6xl_tensor_220w_ngram,0,100,10791,213.14,61,1860,9251,3,16
1784677461.319,real_q6xl_tensor_220w_ngram,1,88,10791,218.29,66,1785,9251,3,16
1784677461.319,real_q6xl_tensor_220w_ngram,2,80,10791,215.59,69,1830,9251,3,16
1784677461.319,real_q6xl_tensor_220w_ngram,3,100,10791,218.53,66,1815,9251,3,16
1784677461.894,real_q6xl_tensor_220w_ngram,0,82,10793,212.99,60,1860,9251,3,16
1784677461.894,real_q6xl_tensor_220w_ngram,1,100,10793,217.22,66,1785,9251,3,16
1784677461.894,real_q6xl_tensor_220w_ngram,2,100,10793,217.59,69,1830,9251,3,16
1784677461.894,real_q6xl_tensor_220w_ngram,3,100,10793,217.52,66,1815,9251,3,16
1784677462.471,real_q6xl_tensor_220w_ngram,0,82,10793,213.39,61,1860,9251,3,16
1784677462.471,real_q6xl_tensor_220w_ngram,1,100,10793,217.57,66,1785,9251,3,16
1784677462.471,real_q6xl_tensor_220w_ngram,2,100,10793,215.62,69,1830,9251,3,16
1784677462.471,real_q6xl_tensor_220w_ngram,3,100,10793,218.25,66,1800,9251,3,16
1784677463.094,real_q6xl_tensor_220w_ngram,0,100,10793,197.66,61,1860,9251,3,16
1784677463.094,real_q6xl_tensor_220w_ngram,1,100,10793,205.16,66,1785,9251,3,16
1784677463.094,real_q6xl_tensor_220w_ngram,2,100,10793,201.49,69,1830,9251,3,16
1784677463.094,real_q6xl_tensor_220w_ngram,3,100,10793,204.79,66,1815,9251,3,16
1784677463.732,real_q6xl_tensor_220w_ngram,0,100,10793,175.24,58,1935,9251,3,16
1784677463.732,real_q6xl_tensor_220w_ngram,1,100,10793,187.13,64,1800,9251,3,16
1784677463.732,real_q6xl_tensor_220w_ngram,2,100,10793,179.47,67,1905,9251,3,16
1784677463.732,real_q6xl_tensor_220w_ngram,3,35,10793,188.17,64,1935,9251,3,16
1784677464.325,real_q6xl_tensor_220w_ngram,0,28,10793,156.40,59,1935,9251,3,16
1784677464.325,real_q6xl_tensor_220w_ngram,1,38,10793,162.56,63,1695,9251,3,16
1784677464.325,real_q6xl_tensor_220w_ngram,2,35,10793,163.79,68,1905,9251,3,16
1784677464.325,real_q6xl_tensor_220w_ngram,3,35,10793,180.10,64,1695,9251,3,16
1784677464.918,real_q6xl_tensor_220w_ngram,0,28,10793,156.90,59,1935,9251,3,16
1784677464.918,real_q6xl_tensor_220w_ngram,1,38,10793,162.96,64,1920,9251,3,16
1784677464.918,real_q6xl_tensor_220w_ngram,2,35,10793,164.24,67,1905,9251,3,16
1784677464.918,real_q6xl_tensor_220w_ngram,3,33,10793,167.70,63,1815,9251,3,16
1784677465.488,real_q6xl_tensor_220w_ngram,0,26,10793,160.63,58,1935,9251,3,16
1784677465.488,real_q6xl_tensor_220w_ngram,1,17,10793,178.35,64,1920,9251,3,16
1784677465.488,real_q6xl_tensor_220w_ngram,2,22,10793,171.64,67,1905,9251,3,16
1784677465.488,real_q6xl_tensor_220w_ngram,3,33,10793,164.89,63,1935,9251,3,16
1784677466.060,real_q6xl_tensor_220w_ngram,0,26,10793,166.45,59,1935,9251,3,16
1784677466.060,real_q6xl_tensor_220w_ngram,1,17,10793,181.54,64,1920,9251,3,16
1784677466.060,real_q6xl_tensor_220w_ngram,2,22,10793,169.30,66,1875,9251,3,16
1784677466.060,real_q6xl_tensor_220w_ngram,3,12,10793,178.21,64,1935,9251,3,16
1784677466.632,real_q6xl_tensor_220w_ngram,0,31,10793,159.21,59,1890,9251,3,16
1784677466.632,real_q6xl_tensor_220w_ngram,1,52,10793,179.22,65,1845,9251,3,16
1784677466.632,real_q6xl_tensor_220w_ngram,2,48,10793,160.36,67,1845,9251,3,16
1784677466.632,real_q6xl_tensor_220w_ngram,3,32,10793,173.62,64,1860,9251,3,16
1784677467.220,real_q6xl_tensor_220w_ngram,0,31,10793,150.05,57,1710,9251,3,16
1784677467.220,real_q6xl_tensor_220w_ngram,1,52,10793,169.06,63,1905,9251,3,16
1784677467.220,real_q6xl_tensor_220w_ngram,2,48,10793,150.18,66,1875,9251,3,16
1784677467.220,real_q6xl_tensor_220w_ngram,3,26,10793,161.94,62,1710,9251,3,16
1784677467.818,real_q6xl_tensor_220w_ngram,0,36,10793,149.17,58,1935,9251,3,16
1784677467.818,real_q6xl_tensor_220w_ngram,1,13,10793,175.45,64,1920,9251,3,16
1784677467.818,real_q6xl_tensor_220w_ngram,2,15,10793,158.82,66,1905,9251,3,16
1784677467.818,real_q6xl_tensor_220w_ngram,3,26,10793,162.80,63,1935,9251,3,16
1784677468.389,real_q6xl_tensor_220w_ngram,0,36,10793,149.73,58,1935,9251,3,16
1784677468.389,real_q6xl_tensor_220w_ngram,1,13,10793,169.03,63,1920,9251,3,16
1784677468.389,real_q6xl_tensor_220w_ngram,2,15,10793,156.57,67,1905,9251,3,16
1784677468.389,real_q6xl_tensor_220w_ngram,3,31,10793,169.02,63,1935,9251,3,16
1784677468.982,real_q6xl_tensor_220w_ngram,0,37,10793,144.21,58,1935,9251,3,16
1784677468.982,real_q6xl_tensor_220w_ngram,1,25,10793,165.52,63,1920,9251,3,16
1784677468.982,real_q6xl_tensor_220w_ngram,2,32,10793,152.87,66,1905,9251,3,16
1784677468.982,real_q6xl_tensor_220w_ngram,3,31,10793,164.82,63,1935,9251,3,16
1784677469.567,real_q6xl_tensor_220w_ngram,0,37,10793,174.45,60,1725,9251,3,16
1784677469.567,real_q6xl_tensor_220w_ngram,1,25,10793,185.66,65,1620,9251,3,16
1784677469.567,real_q6xl_tensor_220w_ngram,2,91,10793,177.17,68,1680,9251,3,16
1784677469.567,real_q6xl_tensor_220w_ngram,3,94,10793,184.66,64,1635,9251,3,16
1784677470.147,real_q6xl_tensor_220w_ngram,0,23,10793,180.58,58,1935,9251,3,16
1784677470.147,real_q6xl_tensor_220w_ngram,1,14,10793,192.01,63,1920,9251,3,16
1784677470.147,real_q6xl_tensor_220w_ngram,2,10,10793,183.92,66,1905,9251,3,16
1784677470.147,real_q6xl_tensor_220w_ngram,3,94,10793,186.07,63,1920,9251,3,16
1784677470.719,real_q6xl_tensor_220w_ngram,0,23,10793,150.11,58,1740,9251,3,16
1784677470.719,real_q6xl_tensor_220w_ngram,1,14,10793,169.11,65,1620,9251,3,16
1784677470.719,real_q6xl_tensor_220w_ngram,2,10,10793,157.59,68,1740,9251,3,16
1784677470.719,real_q6xl_tensor_220w_ngram,3,71,10793,170.56,63,1650,9251,3,16
1784677471.315,real_q6xl_tensor_220w_ngram,0,76,10793,162.31,59,1935,9251,3,16
1784677471.315,real_q6xl_tensor_220w_ngram,1,43,10793,171.60,63,1920,9251,3,16
1784677471.315,real_q6xl_tensor_220w_ngram,2,31,10793,166.73,66,1890,9251,3,16
1784677471.315,real_q6xl_tensor_220w_ngram,3,71,10793,178.06,64,1920,9251,3,16
1784677471.910,real_q6xl_tensor_220w_ngram,0,76,10793,155.30,58,1935,9251,3,16
1784677471.910,real_q6xl_tensor_220w_ngram,1,43,10793,169.74,63,1920,9251,3,16
1784677471.910,real_q6xl_tensor_220w_ngram,2,31,10793,164.85,66,1905,9251,3,16
1784677471.910,real_q6xl_tensor_220w_ngram,3,20,10793,173.01,63,1935,9251,3,16
